product name,product category,product price,product link,product image
"Walton Passion BX310U Core i3 10th Gen 15.6"" FHD Laptop",Laptop,54550,https://www.startech.com.bd/walton-passion-bx310u-core-i3-10th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/walton/passion-bx310u/passion-bx310u-01-228x228.jpg
"HP 15s-fq5059TU Core i3 12th Gen 15.6"" HD Laptop",Laptop,54700,https://www.startech.com.bd/hp-15s-fq5059tu-core-i3-12th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/hp-laptop/15s-fq2644tu/15s-fq2644tu-01-228x228.jpg
"HP 250 G9 Core i3 12th Gen 15.6"" HD Laptop with 2 Year Warranty",Laptop,54800,https://www.startech.com.bd/hp-250-g9-core-i3-12th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/hp-laptop/250-g9/250-g9-asteroid-silver-01-228x228.webp
ASUS Vivobook 15 X1504ZA i3 12th Gen 15.6 Inch FHD Laptop,Laptop,54800,https://www.startech.com.bd/asus-vivobook-15-x1504za-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/x1504za/x1504za-001-228x228.webp
"ASUS VivoBook 15 X1502ZA Core i3 12th Gen 256GB SSD 15.6"" FHD Laptop",Laptop,54900,https://www.startech.com.bd/asus-vivobook-15-x1502za-core-i3-12th-gen-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-15-x1502za/vivobook-15-x1502za-terra-cotta-01-228x228.webp
"Infinix INBook Y2 Plus Core i5 11th Gen 15.6"" FHD Laptop",Laptop,54990,https://www.startech.com.bd/infinix-inbook-y2-plus-core-i5-11th-gen-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/infinix/inbook-y2-plus/inbook-y2-plus-08-228x228.webp
"Lenovo IdeaPad Slim 3i 15IAU7 Core i3 12th Gen 16GB RAM 15.6"" FHD Laptop",Laptop,55000,https://www.startech.com.bd/lenovo-ideapad-slim-3i-15iau7-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3i/ideapad-slim-3i-arctic-grey-05-228x228.webp
"Dell Inspiron 15 3520 Core i3 12th Gen 16GB RAM 15.6"" FHD Laptop (For Business)",Laptop,55000,https://www.startech.com.bd/dell-inspiron-15-3520-16gb-ram-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/dell/inspiron-15-3520/inspiron-15-3520-black-01-228x228.webp
"ASUS VivoBook 15 X515EA Core i3 11th Gen 512GB SSD 15.6"" FHD Laptop",Laptop,55000,https://www.startech.com.bd/asus-vivobook-15-x515ea-core-i3-11th-gen-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-15-x515ea/vivobook-15-x515ea-01-228x228.webp
"HP 15s-fq5357TU Core i3 12th Gen 15.6"" FHD Laptop",Laptop,55500,https://www.startech.com.bd/hp-15s-fq5357tu-core-i3-12th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/hp-laptop/15s-fq2644tu/15s-fq2644tu-01-228x228.jpg
"Lenovo V15 Gen 4 Note PC Core i3 13th Gen 15.6"" FHD Laptop",Laptop,55500,https://www.startech.com.bd/lenovo-v15-gen-4-note-pc-i3-13th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/v14-gen-4/v14-gen-4-01-228x228.webp
ASUS Vivobook 15 X1504ZA-NJ864W i3-1215U 15.6 Inch FHD Laptop,Laptop,55900,https://www.startech.com.bd/asus-vivobook-15-x1504za-i3-1215u-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/x1504za/x1504za-001-228x228.webp
"Acer Aspire Lite AL15-41 AMD Ryzen 5 5500U 15.6"" FHD Laptop",Laptop,56000,https://www.startech.com.bd/acer-aspire-lite-al15-41-amd-ryzen-5-5500u-15-6-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/acer/aspire-lite-al15-51-core-i5/aspire-lite-al15-51-core-i5-03-228x228.webp
"Acer Aspire 3 A325-53 Core i3 13th Gen 15.6"" FHD Laptop",Laptop,56000,https://www.startech.com.bd/acer-aspire-3-a325-53-core-i3-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/acer/aspire-3-a325-53/aspire-3-a325-53-01-228x228.webp
"Acer TravelLite TL14-52M Core i3 13th Gen 8GB RAM 512GB Storage 14"" FHD Laptop",Laptop,56000,https://www.startech.com.bd/acer-travellite-tl14-52m-core-i3-13th-gen-14-inch-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/acer/travellite-tl14-52m/travellite-tl14-52m-01-228x228.webp
"MSI Modern 15 F13MG Core i3 13th Gen 15.6"" FHD Laptop Platinum Gray",Laptop,56500,https://www.startech.com.bd/msi-modern-15-f13mg-core-i3-13th-gen-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-f13mg/modern-15-f13mg-003-228x228.webp
"MSI Modern 15 F13MG Core i3 13th Gen 15.6"" FHD Laptop Urban Silver",Laptop,56500,https://www.startech.com.bd/msi-modern-15-f13mg-core-i3-13th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-f13mg-urban-silver/modern-15-f13mg-urban-silver-001-228x228.webp
"MSI Modern 14 F13MG Core i3 13th Gen 14"" FHD Laptop Urban Silver",Laptop,56500,https://www.startech.com.bd/msi-modern-14-f13mg-core-i3-13-gen-14-inch-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-f13mg-urban-silver/modern-15-f13mg-urban-silver-001-228x228.webp
"Infinix INBook X2 Core i5 11th Gen 14"" FHD Laptop",Laptop,56990,https://www.startech.com.bd/infinix-inbook-x2-core-i5-11th-gen-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/infinix/inbook-x2/inbook-x2-06-228x228.webp
"Dell Inspiron 3530 Core i3 13th Gen 15.6"" FHD Laptop",Laptop,57000,https://www.startech.com.bd/dell-inspiron-3530-core-i3-13th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/dell/inspiron-3530/inspiron-3530-01-228x228.webp
"HP 255 G9 Ryzen 5 5625U 15.6"" HD Laptop With 1 Year Warranty",Laptop,57300,https://www.startech.com.bd/hp-255-g9-ryzen-5-5625u-hd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/hp-laptop/255-g9/255-g9-01-228x228.webp
"Lenovo IdeaPad Slim 3i 15IRU8 Core i3 13th Gen 15.6"" FHD Military Grade Laptop",Laptop,57500,https://www.startech.com.bd/lenovo-ideapad-slim-3i-15iru8-core-i3-13th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3i-15iru8/ideapad-slim-3i-15iru8-01-228x228.webp
"Lenovo IdeaPad Slim 3 15IRU8 Core i3 13th Gen 15.6"" FHD Military Grade Laptop",Laptop,57500,https://www.startech.com.bd/lenovo-ideapad-slim-3-15iru8-core-i3-13th-gen-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15iru8-arctic-gray/ideapad-slim-3-15iru8-arctic-gray-01-228x228.webp
"Lenovo IdeaPad Slim 3i 15IRU8 Core i3 13th Gen 512GB SSD Abyss Blue 15.6"" FHD Military Grade Laptop",Laptop,57500,https://www.startech.com.bd/lenovo-ideapad-slim-3i-15iru8-core-i3-13th-gen-512gb-ssd-abyss-blue-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3i-15iru8/ideapad-slim-3i-04-228x228.webp
"Smart Flairedge Core i5 12th Gen 15.6"" FHD Laptop",Laptop,57750,https://www.startech.com.bd/smart-flairedge-core-i5-12th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/smart/flairedge/flairedge-01-228x228.webp
"ASUS VivoBook 15 X1500EA Core i3 11th Gen 15.6"" FHD Laptop",Laptop,58000,https://www.startech.com.bd/asus-vivobook-15-x1500ea-core-i3-11th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/x1500ea/x1500ea-01-228x228.webp
"HP 255 G9 Ryzen 5 5625U 15.6"" HD Laptop With 2 Year Warranty",Laptop,59000,https://www.startech.com.bd/hp-255-g9-ryzen-5-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/hp-laptop/255-g9/255-g9-01-228x228.webp
"Asus ExpertBook B1 B1402CGA Core i3 N305 14"" FHD Laptop",Laptop,59000,https://www.startech.com.bd/asus-expertbook-b1-b1402cga-core-i3-n305-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/expertbook-b1-b1502cva/expertbook-b1-b1502cva-nj1313-01-228x228.webp
"Lenovo IdeaPad Slim 3i 15IRU8 Core i3 13th Gen 15.6"" FHD Military Grade Laptop with Fingerprint",Laptop,59500,https://www.startech.com.bd/lenovo-ideapad-slim-3i-15iru8-i3-13th-gen-laptop-with-fingerprint,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3i-15iru8/ideapad-slim-3i-15iru8-01-228x228.webp
"ASUS Vivobook 15 X1504VA-NJ260W Core i3 13th Gen 15.6"" FHD Laptop",Laptop,59500,https://www.startech.com.bd/asus-vivobook-15-x1504va-nj260w-core-i3-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/x1504va-nj260w/x1504va-nj260w-228x228.webp
"Dell Inspiron 15 3530 Core i3 13th Gen 15.6"" FHD Laptop (Business Series)",Laptop,59500,https://www.startech.com.bd/dell-inspiron-15-3530-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/dell/inspiron-15-3530/inspiron-15-3530-01-228x228.webp
"Thunderobot IGER E1 Core i7 11th Gen 15.6"" FHD Laptop",Laptop,59900,https://www.startech.com.bd/thunderobot-iger-e1-core-i7-11th-gen-15-6-inch-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/thunderobot/e1-notebook/thunderobot-e1-notebook-01-228x228.webp
"Asus VivoBook Go 15 E1504FA Ryzen 3 7320U 15.6"" FHD Laptop",Laptop,60000,https://www.startech.com.bd/asus-vivobook-go-15-e1504fa-ryzen-3-7320u-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-go-15-e1504fa/vivobook-go-15-e1504fa-01-228x228.webp
"Lenovo IdeaPad Slim 3 Ryzen 5 7520U 15.6"" FHD Laptop 16GB DDR5 RAM 512GB SSD with 2 Years Warranty",Laptop,60000,https://www.startech.com.bd/lenovo-ideapad-slim-3-15amn8-ryzen-5-7520u-tn-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-08-228x228.webp
"Walton Tamarind MX311G Core i3 11th Gen 14"" FHD Laptop",Laptop,60500,https://www.startech.com.bd/walton-tamarind-mx311g-core-i3-11th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/walton/tamarind-mx311g/tamarind-mx311g-01-228x228.jpg
"Acer TravelMate TMP214-53 Core i5 11th Gen 512GB SSD 14"" FHD Laptop",Laptop,60500,https://www.startech.com.bd/acer-travelmate-tmp214-53-core-i5-11th-gen-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/acer/travelmate-tmp214-53/travelmate-tmp214-53-01-228x228.jpg
"HP 15-fd0331TU Core i3 13th Gen 15.6"" FHD Laptop",Laptop,60600,https://www.startech.com.bd/hp-15-fd0331tu-core-i3-13th-gen-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/hp-laptop/15-fd0331tu/15-fd0331tu-01-228x228.webp
ASUS Vivobook 15 X1504VA Core i3 512GB SSD 15.6-inch FHD Laptop,Laptop,60800,https://www.startech.com.bd/asus-vivobook-15-x1504va-core-i3-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-15-x1504va-cool-silver/vivobook-15-x1504va-01-228x228.webp
ASUS Vivobook 15 X1504VA Core i3 15.6-inch FHD Laptop,Laptop,60800,https://www.startech.com.bd/asus-vivobook-15-x1504va-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-15-x1504va/vivobook-15-x1504va-01-228x228.webp
"HP 15s-eq2326AU AMD Ryzen 5 5500U 15.6"" FHD Laptop",Laptop,60800,https://www.startech.com.bd/hp-15s-eq2326au-ryzen-5-5500u-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/hp-laptop/15s-eq2326au/15s-eq2326au-01-228x228.webp
"Asus Vivobook S15 S513EA Core i3 11th Gen 4GB RAM 15.6"" OLED FHD Laptop",Laptop,61000,https://www.startech.com.bd/asus-vivobook-s15-s513ea-core-i3-11th-gen-oled-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-s15-s513ea/vivobook-s15-s513ea-03-228x228.webp
"ASUS Vivobook 15 X1504VA-NJ550W Core i3 13th Gen 15.6"" FHD Laptop",Laptop,61500,https://www.startech.com.bd/asus-vivobook-15-x1504va-nj550w-core-i3-13th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/x1504va-nj260w/x1504va-nj260w-228x228.webp
ASUS Vivobook 15 X1504VA Core i3 13th Gen 8GB RAM 512GB SSD 15.6 Inch FHD Laptop,Laptop,62000,https://www.startech.com.bd/asus-vivobook-15-x1504va-core-i3-13th-gen-15-6-inch-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/x1504va-nj1008w/vivobook-15-x1504va-01-228x228.webp
"Acer Aspire Lite AL15-52 Core i5 12th Gen 15.6"" FHD Laptop With Backlit Keyboard",Laptop,62500,https://www.startech.com.bd/acer-aspire-lite-al15-52-core-i5-12th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/acer/aspire-lite-al15-52/aspire-lite-al15-52-01-228x228.webp
"HP 15-fd0203TU Core i3 13th Gen 15.6"" FHD Laptop",Laptop,63000,https://www.startech.com.bd/hp-15-fd0203tu-core-i3-13th-gen-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/hp-laptop/15-fd0203tu/15-fd0203tu-01-228x228.webp
"Acer Aspire 3 A315-59-56VC Core i5 12th Gen 15.6"" FHD Laptop",Laptop,63500,https://www.startech.com.bd/acer-aspire-3-a315-59-56vc-core-i5-12th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/acer/aspire-3-a315-59-5031/aspire-3-a315-59-5031-228x228.webp
"HP 15-fd1108TU Core 3 100U 15.6"" FHD Laptop",Laptop,63800,https://www.startech.com.bd/hp-15-fd1108tu-core-3-100u-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/hp-laptop/15-fd1108tu/15-fd1108tu-001-228x228.webp
"HP 15-fd1110TU Core 3 100U 15.6"" FHD Laptop",Laptop,63800,https://www.startech.com.bd/hp-15-fd1110tu-core-3-100u-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/hp-laptop/15-fd1110tu/15-fd1110tu-01-228x228.webp
"Dell Vostro 3430 Core i3 13th Gen 14"" FHD Laptop",Laptop,63900,https://www.startech.com.bd/dell-vostro-3430-i3-13th-gen-14-inch-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/dell/vostro-3430/vostro-3430-01-228x228.jpg
"ASUS Vivobook Go 15 L1504FA Ryzen 5 7520U 15.6"" FHD Laptop Cool Silver",Laptop,64000,https://www.startech.com.bd/asus-vivobook-go-15-l1504fa-ryzen-5-laptop-cool-silver,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-go-15-l1504fa-cool-silver/vivobook-go-15-l1504fa-cool-silver-01-228x228.webp
"ASUS Vivobook Go 15 L1504FA Ryzen 5 7520U 15.6"" FHD Laptop",Laptop,64000,https://www.startech.com.bd/asus-vivobook-go-15-l1504fa-ryzen-5-7520u-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-go-15-l1504fa/vivobook-go-15-l1504fa-mixed-black-01-228x228.webp
"Acer Aspire 3 Spin A3SP14-31PT Core i3 N305 8GB RAM 512GB SSD 14"" WUXGA Touch Laptop",Laptop,64500,https://www.startech.com.bd/acer-aspire-3-spin-a3sp14-31pt-core-i3-n305-14-inch-wuxga-touch-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/acer/aspire-3-spin-a3sp14-31pt/aspire-3-spin-a3sp14-31pt-05-228x228.webp
"Asus ExpertBook B1 B1403CVA Core i3 13th Gen 14"" FHD Laptop",Laptop,64500,https://www.startech.com.bd/asus-expertbook-b1-b1403cva-core-i3-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/b1403cva-s60502/b1403cva-s60502-01-228x228.webp
"Asus ExpertBook B1 B1503CVA Core i3 13th Gen 15.6"" FHD Laptop",Laptop,64500,https://www.startech.com.bd/asus-expertbook-b1-b1503cva-core-i3-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/b1403cva-s60502/b1403cva-s60502-01-228x228.webp
"Asus ExpertBook B1 B1403CVA Core i3 13th Gen 14"" FHD Laptop",Laptop,64500,https://www.startech.com.bd/asus-expertbook-b1-b1403cva-core-i3-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/b1403cva-s60502/b1403cva-s60502-01-228x228.webp
"HP 15-fc0229AU Ryzen 5 7520U 15.6"" FHD Laptop",Laptop,65500,https://www.startech.com.bd/hp-15-fc0229au-ryzen-5-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/hp-laptop/15-fc0229au/15-fc0229au-01-228x228.webp
"Lenovo IdeaPad Slim 3 14IAH8 Core i5 12th Gen 14"" FHD Military Grade Laptop",Laptop,65800,https://www.startech.com.bd/lenovo-ideapad-slim-3-14iah8-core-i5-12th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-14iah8/ideapad-slim-3-14iah8-01-228x228.webp
"Lenovo IdeaPad Slim 3 14IAH8 Core i5 12th Gen 14"" FHD Military Grade Laptop Arctic Grey",Laptop,65800,https://www.startech.com.bd/lenovo-ideapad-slim-3-14iah8-core-i5-12th-gen-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-14iah8-arctic-grey/ideapad-slim-3-14iah8-arctic-grey-01-228x228.webp
"Lenovo IdeaPad Slim 3 15IAH8 Core i5 12th Gen 15.6"" FHD Military Grade Laptop",Laptop,65800,https://www.startech.com.bd/lenovo-ideapad-slim-3-15iah8-core-i5-12th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15iah8/ideapad-slim-3-15iah8-01-228x228.webp
"Lenovo IdeaPad Slim 3 15IAH8 Core i5 12th Gen 15.6"" FHD Military Grade Laptop Abyss Blue",Laptop,65800,https://www.startech.com.bd/lenovo-ideapad-slim-3-15iah8-core-i5-12th-gen-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15irh8/ideapad-slim-3-15irh8-01-228x228.webp
"Lenovo IP Slim 3 15ABR8 Ryzen 7 15.6"" FHD Laptop (RAM Not Upgradable)",Laptop,65900,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-ryzen-7-7730u-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3/ideapad-slim-3-abyss-blue-01-228x228.webp
"MSI Modern 14 C7M AMD Ryzen 5 7430U 14"" FHD Laptop",Laptop,66000,https://www.startech.com.bd/msi-modern-14-c7m-ryzen-5-7430u-14-inch-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-14-c7m/modern-14-c7m-01-228x228.webp
"MSI Modern 15 B7M AMD Ryzen 5 7430U 15.6"" FHD Laptop",Laptop,66000,https://www.startech.com.bd/msi-modern-15-b7m-ryzen-5-7430u-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-14-c7m/modern-14-c7m-01-228x228.webp
"MSI Modern 15 B7M AMD Ryzen 5 7430U 15.6"" FHD Laptop Star Blue",Laptop,66000,https://www.startech.com.bd/msi-modern-15-b7m-ryzen-5-7430u-fhd-laptop-star-blue,https://www.startech.com.bd/image/cache/catalog/laptop/msi/modern-15-b7m-star-blue/modern-15-b7m-star-blue-01-228x228.webp
"Walton Passion BX710U Core i7 10th Gen 15.6"" FHD Laptop",Laptop,67500,https://www.startech.com.bd/walton-passion-bx710u-core-i7-10th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/walton/passion-bx310u/passion-bx310u-01-228x228.jpg
"Dell Inspiron 15 3520 Core i5 12th Gen 15.6"" FHD Laptop (For Business)",Laptop,67500,https://www.startech.com.bd/dell-inspiron-15-3520-core-i5-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/dell/inspiron-15-3520/inspiron-15-3520-black-01-228x228.webp
"Acer TravelMate TMP214-54 Core i5 12th Gen 14"" FHD Laptop",Laptop,67500,https://www.startech.com.bd/acer-travelmate-tmp214-54-core-i5-12th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/acer/tmp214-54/tmp214-54-01-228x228.webp
"Acer TravelMate P2 TMP215-54 Core i5 12th Gen 15.6"" FHD Laptop",Laptop,67500,https://www.startech.com.bd/acer-travelmate-p2-tmp215-54-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/acer/travelmate-p2-tmp215-54/travelmate-p2-tmp215-54-01-228x228.webp
"Lenovo IdeaPad Slim 3 14IAH8 Core i5 12th Gen 12450H 14"" FHD Laptop",Laptop,68000,https://www.startech.com.bd/lenovo-ideapad-slim-3-14iah8-core-i5-12th-gen-12450h-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15iah8/ideapad-slim-3-15iah8-01-228x228.webp
"ASUS Vivobook Go 15 L1504FA Ryzen 5 7520U 16GB RAM 15.6"" FHD Laptop Grey Green",Laptop,68000,https://www.startech.com.bd/asus-vivobook-go-15-l1504fa-laptop-grey-green,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-go-15-l1504fa-grey-green/vivobook-go-15-l1504fa-grey-green-01-228x228.webp
"Lenovo IdeaPad Slim 3 Ryzen 5 7520U 15.6"" FHD IPS Laptop 16GB DDR5 RAM 512GB SSD with 2 Years Warranty",Laptop,68000,https://www.startech.com.bd/lenovo-ideapad-slim-3-15amn8-ryzen-5-7520u-fhd-ips-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-08-228x228.webp
"Lenovo IdeaPad Slim 3 Ryzen 5 7520U 14"" FHD Laptop FingerPrint 16GB DDR5 RAM 512GB SSD with 2 Years Warranty ",Laptop,68000,https://www.startech.com.bd/lenovo-ideapad-slim-3-14amn8-ryzen-5-7520u-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-08-228x228.webp
"Lenovo IdeaPad Slim 3 Ryzen 5 7520U 15.6"" FHD Laptop FingerPrint 16GB DDR5 RAM 512GB SSD Abyss Blue with 2 Years Warranty ",Laptop,68000,https://www.startech.com.bd/lenovo-ideapad-slim-3-15amn8-ryzen-5-7520u-fhd-abyss-blue-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp
"Asus Vivobook 16 X1605VA Core i3 13th Gen 16"" WUXGA Laptop",Laptop,68300,https://www.startech.com.bd/asus-vivobook-16-x1605va-core-i3-13th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-16-x1605va/vivobook-16-x1605va-mb871w-01-228x228.webp
"ASUS Vivobook 15 F1504ZA Core i5 12th Gen 15.6"" FHD Laptop Cool Silver",Laptop,68500,https://www.startech.com.bd/asus-vivobook-15-f1504za-core-i5-12th-gen-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-15-f1504za-cool-silver/vivobook-15-f1504za-cool-silver-001-228x228.webp
"ASUS Vivobook 15 F1504ZA Core i5 12th Gen 512GB SSD 15.6"" FHD Laptop",Laptop,68500,https://www.startech.com.bd/asus-vivobook-15-f1504za-core-i5-12th-gen-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-15-f1504za/vivobook-15-f1504za-001-228x228.webp
"ASUS Vivobook 15 F1504ZA Core i5 12th Gen 15.6"" FHD Laptop With Fingerprint",Laptop,68500,https://www.startech.com.bd/asus-vivobook-15-f1504za-laptop-with-fingerprint,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-15-f1504za-cool-silver/vivobook-15-f1504za-cool-silver-001-228x228.webp
"Dell Latitude 3530 Core i3 12th Gen 15.6"" FHD Touch Laptop",Laptop,68500,https://www.startech.com.bd/dell-latitude-3530-core-i3-12th-gen-touch-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/dell/latitude-3430/latitude-3430-01-228x228.webp
"ASUS Vivobook Go 15 L1504FA Ryzen 5 7520U 16GB RAM 15.6"" FHD Laptop Mixed Black",Laptop,68500,https://www.startech.com.bd/asus-vivobook-go-15-l1504fa-ryzen-5-16gb-ram-laptop-mixed-black,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-go-15-l1504fa/vivobook-go-15-l1504fa-mixed-black-01-228x228.webp
"ASUS Vivobook Go 15 L1504FA Ryzen 5 7520U 16GB RAM 15.6"" FHD Laptop",Laptop,68500,https://www.startech.com.bd/asus-vivobook-go-15-l1504fa-ryzen-5-16gb-ram-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-go-15-l1504fa-cool-silver/vivobook-go-15-l1504fa-cool-silver-01-228x228.webp
"Lenovo IdeaPad Slim 3 15IAH8 Core i5 12th Gen 12450H 15.6"" FHD Laptop",Laptop,68600,https://www.startech.com.bd/lenovo-ideapad-slim-3-15iah8-core-i5-12th-gen-12450h-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15iah8/ideapad-slim-3-15iah8-01-228x228.webp
"Asus VivoBook Go 15 OLED E1504FA Ryzen 3 7320U 15.6"" FHD Laptop",Laptop,68800,https://www.startech.com.bd/asus-vivobook-go-15-oled-e1504fa-ryzen-3-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-go-15-oled-e1504fa/vivobook-16-x1605va-01-228x228.webp
"HP 15-fc0166AU Ryzen 5 7520U 15.6"" FHD Laptop With Fingerprint",Laptop,68800,https://www.startech.com.bd/hp-15-fc0166au-ryzen-5-7520u-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/hp-laptop/15-fd0209tu/15-fd0208tu-01-228x228.webp
"ASUS Vivobook 15 X1504ZA Core i5 12th Gen 16GB RAM 512GB SSD 15.6"" FHD Laptop",Laptop,69500,https://www.startech.com.bd/asus-vivobook-15-x1504za-core-i5-16gb-ram-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/asus/x1504za-nj1452w/x1504za-nj1452w-01-228x228.webp
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 7 7730U Arctic Grey 15.6"" FHD Laptop",Laptop,70000,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-ryzen-7-7730u-arctic-grey-15-6-inch-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3/ideapad-slim-3-05-228x228.webp
"Dell Inspiron 3530 Core i5 13th Gen 15.6"" FHD Laptop",Laptop,70000,https://www.startech.com.bd/dell-inspiron-3530-core-i5-13th-gen-fhd-laptop,https://www.startech.com.bd/image/cache/catalog/laptop/dell/inspiron-3530/inspiron-3530-01-228x228.webp
