product name,product category,product price
DeepCool CH160 WH ultra-portable mini-ITX Casing,Casing,5500
PC Power Crystal Glass V3 BK ATX Desktop Gaming Casing,Casing,5500
PC Power Crystal Mesh V3 WH ATX Desktop Gaming Casing,Casing,5600
Antec CX300 ARGB Full-View ATX Mid Tower Gaming Casing,Casing,5700
PC Power Crystal Glass V3 WH ATX Desktop Gaming Casing,Casing,5600
Acer V950B Mid-Tower ATX Gaming Casing,Casing,5800
Gamdias ATHENA M3 ARGB E-ATX Mid-Tower Gaming Casing,Casing,5800
Lian Li Strimer Plus V2 8-pin ARGB Extension Cable,Casing,5800
XIGMATEK Elite 1 Arctic Mid-Tower ARGB Gaming Case,Casing,5600
XIGMATEK Gaming Z RGB Mid Tower Gaming Casing,Casing,5700
XIGMATEK Phantom Mid-Tower ARGB Gaming Case,Casing,5800
Cougar MX220 RGB Mid Tower ATX Gaming Casing,Casing,6000
Gamdias ATHENA M3 WH ARGB E-ATX Mid-Tower Gaming Casing,Casing,6000
Acer V950W Mid-Tower ATX Gaming Casing,Casing,6100
DeepCool CC360 WH ARGB Micro-ATX Case,Casing,5500
MSI MAG FORGE 120A AIRFLOW Mid-Tower Gaming Case,Casing,5700
Cougar Airface RGB Mid Tower E-ATX Gaming Casing,Casing,6000
Cougar Airface RGB Mid Tower E-ATX Gaming Casing White,Casing,6300
Deepcool MATREXX 55 MESH ADD RGB 4F Mid Tower ATX Gaming Casing,Casing,6300
Monarch Gamer X9 ARGB ATX Desktop Gaming Case,Casing,6400
PC Power ICE TOWER BK Desktop Casing,Casing,6500
PC Power ICEBERG V2 BK Mid Tower Gaming Casing ,Casing,6000
PC Power ICEBERG V2 WH Mid Tower Gaming Casing ,Casing,6200
Deepcool MATREXX 50 ADD-RGB 4F Mid Tower Gaming Case,Casing,6400
PC Power ICE TOWER ELITE BK Desktop Casing,Casing,6600
Xigmatek Aqua M mATX Tempered Glass Casing,Casing,6600
Corsair 480T RGB Airflow Tempered Glass Mid-Tower ATX Casing,Casing,6300
MSI MAG FORGE 100R Mid-Tower Gaming Case,Casing,6700
PC Power ICE TOWER WH Desktop Casing,Casing,6500
DeepCool CH370 WH Micro ATX Case,Casing,6100
DeepCool CYCLOPS Mid-Tower Gaming Case,Casing,6100
Gamdias TALOS M3 MESH ARGB ATX Mid-Tower Gaming Casing,Casing,6500
PC Power ICE TOWER ELITE WH Desktop Casing,Casing,6800
DeepCool CYCLOPS WH Mid-Tower Gaming Case,Casing,6300
Antec AX90 Mid-Tower ATX Gaming Case,Casing,6800
Gamdias TALOS M3 MESH WH ARGB ATX Mid-Tower Gaming Casing,Casing,6800
Corsair 275R Airflow Tempered Glass Mid-Tower Gaming Case,Casing,7200
DeepCool CH510 WH Mid-Tower ATX Casing,Casing,6500
1STPLAYER SP7 Mid Tower RGB Gaming Case,Casing,6800
Corsair iCUE 220T RGB Airflow Mid-Tower Smart Casing (White),Casing,7300
Deepcool CK500 ATX Mid-Tower Casing,Casing,6800
Xigmatek Aqua III MV Mid Tower Tempered Glass Casing,Casing,7300
1STPLAYER SP7 White Mid Tower RGB Gaming Case,Casing,7000
Cougar FV150 RGB Dual Chamber Mid Tower ATX Gaming Casing,Casing,7300
Cougar FV150 RGB Dual Chamber Mid Tower ATX Gaming Casing Pink,Casing,7300
Cougar FV150 RGB Dual Chamber Mid Tower ATX Gaming Casing White,Casing,7300
Deepcool CK500 WH E-ATX Mid-Tower Casing,Casing,6800
Value-Top T5 Custom Premium Extended XXL E-ATX Gaming Tower Casing,Casing,7500
Corsair iCUE 220T RGB Airflow Mid-Tower Smart Casing,Casing,7300
Gamdias ATLAS M1 ARGB ATX Mid-Tower Gaming Casing,Casing,7500
PC Power ICEBERG STEALTH BK ATX Casing,Casing,7700
PC Power ICEBERG STEALTH WH ATX Casing,Casing,7700
Corsair 3000D AIRFLOW Mid-Tower ATX Casing White,Casing,7800
Antec CX800 Wood ARGB Full-View ATX Mid Tower Gaming Casing,Casing,7900
Gamdias ATLAS M1 WH ARGB ATX Mid-Tower Gaming Casing,Casing,7600
Deepcool CG540 Tempered Glass Mid-Tower ATX Gaming Case,Casing,7200
Deepcool MATREXX 55 V3 ADD-RGB WH 3F Mid Tower Gaming Case,Casing,7900
1STPLAYER Mi8 ATX Gaming Casing,Casing,8700
Antec C3 Black ARGB Constellation Series ATX Mid Tower Gaming Casing,Casing,8800
Antec NX416L White ARGB ATX Mid-Tower Gaming Casing,Casing,8350
Antec DP505 White Mid-Tower E-ATX Gaming Case,Casing,8900
1STPLAYER Mi8 White ATX Gaming Casing,Casing,8999
Antec C3 White ARGB Constellation Series ATX Mid Tower Gaming Casing,Casing,9000
Thermaltake Divider 300 TG Air Mid-Tower ATX Casing,Casing,9000
DeepCool CK560 E-ATX Mid-Tower Casing,Casing,9000
Lian Li LANCOOL 205 Mesh ATX Mid Tower Gaming Case White,Casing,6999
Thermaltake Divider 300 TG ARGB Mid-Tower ATX Casing,Casing,9200
Thermaltake Divider 300 TG Snow ARGB Mid-Tower ATX Casing,Casing,9200
ASUS A21 micro-ATX Gaming Case,Casing,9300
Corsair 3500X ARGB Mid-Tower Casing White,Casing,9000
Xigmatek Endorphin Air V2 Arctic Mid Tower ATX Gaming Casing,Casing,9500
Xigmatek Endorphin Air V2 Mid Tower ATX Gaming Casing,Casing,9500
MSI MPG SEKIRA 100P Mid-Tower Gaming Case,Casing,9700
Cooler Master MasterBox 520 Mesh Mid Tower ARGB Gaming Case White,Casing,9300
Monarch M9 PRO MAX X3 ARGB E-ATX Mid-Tower Gaming Casing,Casing,9500
MSI MAG VAMPIRIC 300R Mid-Tower Gaming Case,Casing,9999
NZXT H5 Flow 2024 Compact Mid-tower Airflow Casing,Casing,10000
DeepCool CK560 WH E-ATX Mid-Tower Casing,Casing,9600
NZXT H5 Flow 2024 Compact Mid-tower Airflow Casing White,Casing,10200
Cooler Master TD500 MESH V2 ARGB Gaming Case White,Casing,10200
MSI MPG GUNGNIR 110R Mid-Tower Gaming Casing,Casing,10900
Corsair 3000D RGB AIRFLOW Mid-Tower ATX Casing White,Casing,8500
Xigmatek Endorphin WD Arctic V2 Mid-Tower Gaming Casing,Casing,11400
Xigmatek Endorphin WD Mid-Tower Gaming Casing,Casing,10500
DeepCool CH560 DIGITAL WH Mid Tower Case,Casing,11300
Monarch Infinity X10 ARGB ATX Gaming Case White,Casing,11700
Antec C5 Black ARGB Constellation Series ATX Mid Tower Gaming Casing,Casing,12000
Antec C5 White ARGB Constellation Series ATX Mid Tower Gaming Casing,Casing,12100
Monarch Aqua X7 ARGB ATX Gaming Case,Casing,11500
Monarch Aqua X7 ARGB ATX Gaming Case White,Casing,11400
NZXT H5 Flow RGB 2023 Compact Mid-tower Airflow Casing ,Casing,12500
NZXT H5 Flow RGB 2023 Compact Mid-tower Airflow Casing White,Casing,12000
Xigmatek Aquarius Pro Mid Tower ATX Gaming Casing,Casing,12500
Cooler Master HAF 500 Mid Tower RGB Gaming Case White,Casing,12500
MSI MPG QUIETUDE 100S Mid-Tower Gaming Case,Casing,12499
Antec C7 BLACK ARGB CONSTELLATION SERIES E-ATX Mid-Tower Gaming Casing,Casing,13000
NZXT H6 Flow 2023 Compact Dual-Chamber Mid-tower Airflow Casing White,Casing,13000
Xigmatek Endorphin Ultra Arctic Mid Tower RGB Gaming Case,Casing,12400
Xigmatek Endorphin Ultra Mid Tower ATX Gaming Case,Casing,12500
Antec C7 WHITE ARGB CONSTELLATION SERIES E-ATX Mid-Tower Gaming Casing,Casing,12800
Antec C8 CURVE WOOD Constellation Series Full View E-ATX Full Tower Gaming Casing,Casing,13500
Corsair Crystal Series 280X RGB Tempered Glass Micro ATX Casing White,Casing,13700
Corsair iCUE 4000D RGB AIRFLOW Mid-Tower ATX Casing,Casing,14000
NZXT H5 Flow RGB 2024 Compact Mid-tower Airflow Casing,Casing,14000
NZXT H5 Flow RGB 2024 Compact Mid-tower Airflow Casing White,Casing,14000
Xigmatek AQUA Ultra Arctic Mid Tower Gaming Case,Casing,13500
Xigmatek AQUA Ultra Black Mid Tower Gaming Case,Casing,13600
Antec C8 White Constellation Series Full View E-ATX Full Tower Gaming Casing,Casing,14000
Xigmatek CUBI Arctic Mid-Tower Gaming Casing,Casing,15000
Xigmatek CUBI Mid-Tower Gaming Casing,Casing,12800
NZXT H6 Flow RGB 2023 Compact Dual-Chamber Mid-tower Airflow Casing,Casing,15500
NZXT H6 Flow RGB 2023 Compact Dual-Chamber Mid-tower Airflow Casing White,Casing,15500
NZXT H7 Flow 2024 Mid-Tower ATX Airflow Casing,Casing,15500
NZXT H7 Flow 2024 Mid-Tower ATX Airflow Casing White,Casing,15500
Corsair 2500X Mid-Tower Dual Chamber Casing,Casing,16000
Corsair 2500X Mid-Tower Dual Chamber Casing White,Casing,16000
NZXT H7 Flow RGB 2023 Mid-Tower ATX Airflow Casing,Casing,17000
NZXT H7 Flow RGB 2023 Mid-Tower ATX Airflow Casing White,Casing,17000
NZXT H7 Flow RGB ATX Mid-Tower Airflow Casing,Casing,16999
NZXT H9 Flow Dual-Chamber Mid-Tower Airflow Casing White,Casing,17500
Asus TUF Gaming GT501 White Edition Mid Tower Gaming Casing,Casing,17600
Corsair iCUE 5000D AIRFLOW Tempered Glass Mid-Tower ATX Casing,Casing,17600
Antec Performance 1 FT ARGB E-ATX Full Tower Gaming Casing,Casing,17200
NZXT H7 Flow RGB 2024 Mid-Tower ATX Airflow Casing With 360 RGB Fan,Casing,18000
NZXT H7 Flow RGB 2024 Mid-Tower ATX Airflow Casing With 360 RGB Fan White,Casing,18000
ASUS TUF Gaming GT502 Mid Tower Gaming Case White,Casing,18300
Corsair iCUE 5000X RGB Tempered Glass Mid-Tower ATX PC Smart Case - White,Casing,19000
NZXT H7 Elite V2 2023 Edition Premium ATX Mid-Tower Casing,Casing,19400
NZXT H7 Elite V2 2023 Edition Premium ATX Mid-Tower Casing White,Casing,19400
Cougar FV270 RGB Mid Tower E-ATX Gaming Casing,Casing,19500
Cougar FV270 RGB Mid Tower E-ATX Gaming Casing White,Casing,19500
Corsair iCUE 5000X RGB Tempered Glass Mid-Tower ATX PC Smart Case,Casing,19000
Antec Flux Pro E-ATX Full Tower Gaming Casing,Casing,20400
Antec Flux Pro White E-ATX Full Tower Gaming Casing,Casing,20700
Corsair 6500D AIRFLOW Mid-Tower Dual Chamber Casing,Casing,21500
Corsair 6500D AIRFLOW Mid-Tower Dual Chamber Casing White,Casing,21500
Corsair 6500X Mid-Tower Dual Chamber Casing White,Casing,21500
DeepCool MORPHEUS WH High Airflow ATX Gaming Casing,Casing,21500
DeepCool MORPHEUS High Airflow ATX Gaming Casing,Casing,21500
Corsair Obsidian Series 500D RGB SE PREMIUM Casing,Casing,25000
Corsair 7000D AIRFLOW Full-Tower ATX Gaming Casing White,Casing,26500
ASUS ProArt PA602 Mid-tower E-ATX Casing,Casing,30500
Cooler Master HAF 700 Full Tower Gaming Case,Casing,31600
DeepCool QUADSTELLAR INFINITY E-ATX Gaming Casing,Casing,33000
Asus ROG STRIX HELIOS GX601 RGB Mid Tower Gaming Casing,Casing,35300
Corsair iCUE 5000T RGB Tempered Glass Mid-Tower ATX Casing White,Casing,36000
Cooler Master NR200P MAX Mini Tower Mini ITX Gaming Case with PSU,Casing,36600
Cooler Master HAF 700 EVO Full Tower Gaming Case,Casing,46500
Asus ROG Hyperion GR701 RGB ATX Gaming Case,Casing,51000
Gigasonic RDA-1705M 17 Inch HDMI LED Square Monitor,Monitors,3300
Gigasonic RB-G19S-400C 19 Inch HD LED Monitor,Monitors,4500
Lenovo D19-10 18.5 Inch HD HDMI VGA Monitor,Monitors,7500
"PC Power PCGM-King22 21.45"" IPS FHD 100Hz Monitor",Monitors,8000
"Aiwa MF2219-B 22"" FHD IPS 100Hz Monitor",Monitors,7900
TrendSonic TS5322 21.5 inch FHD LED Monitor,Monitors,8200
Acer K202QBI 19.5 Inch HD+ Monitor,Monitors,7800
"Dahua DHI-LM22-A201YF 21.45"" IPS Full HD 100Hz Monitor",Monitors,7800
Dahua DHI-LM22-L200V 21.45 inch 100Hz FHD ELED Monitor,Monitors,8300
"ViewSonic VA1903H-2 19"" LED Monitor (HDMI, VGA)",Monitors,7400
Dahua DHI-LM22-B200 21.5 Inch 100Hz FHD LED Monitor,Monitors,8200
"Xiaomi Redmi V22FAB-RA 21.45"" FHD Monitor",Monitors,8300
"MSI PRO MP223 E2 21.45"" 100Hz Full HD Business Monitor",Monitors,8800
"Walton WD215I10 21.45"" 100Hz FHD IPS Monitor",Monitors,8500
"Xiaomi A22i 21.45"" 75Hz FHD Monitor",Monitors,8199
Lenovo D20-30 19.5 Inch HD+ HDMI VGA Monitor,Monitors,9000
"Walton WD215I10 21.45"" FHD IPS Monitor",Monitors,8500
"NPC MF2208-IPS 22"" FHD 100Hz IPS Monitor",Monitors,8700
"Value-Top S22VFR100 21.5"" 100Hz FHD Monitor",Monitors,8000
ACER EK220Q H3bi 21.5 inch 1ms 100hz Borderless Full HD Monitor,Monitors,9500
TrendSonic 22VFHD100Hz 21.5 inch 100Hz FHD Monitor,Monitors,8500
"Hikvision DS-D5022F2-2P2/CBD 21.5"" 100Hz Full HD IPS Monitor",Monitors,8200
"Walton WD215I09 21.45"" FHD IPS Monitor",Monitors,9300
"PC Power PCGM22 21.45"" IPS FHD 100Hz Borderless Monitor",Monitors,9500
"ViewSonic VA220-H 22"" 100Hz Full HD Monitor",Monitors,9400
Dell E1920H 18.5 Inch LED Monitor,Monitors,9900
"HP V20 19.5"" HD+ LED TN Monitor",Monitors,9500
"PC Power PCGM22WSY 21.45"" IPS FHD 100Hz Borderless Monitor",Monitors,9600
"Samsung LS19A330NHW 19"" LED Monitor",Monitors,9400
Dell 20 E2020H 19.5-inch 60Hz HD+ Monitor,Monitors,9900
"Lenovo L22e-40 21.45"" 75Hz AMD free Sync FHD Monitor",Monitors,10000
"LG 20MK400A-B 19.5"" FHD Monitor",Monitors,8990
"PC Power PCM22F 21.45"" IPS FHD 75Hz Borderless Monitor",Monitors,9200
Dahua DHI-LM22-B201SW 21.45 inch 100Hz FHD IPS Monitor,Monitors,9800
"Dahua DHI-LM22-C201P Black 21.5"" FHD IPS 100Hz Monitor ",Monitors,9900
Dahua LM22-B201S 21.45'' IPS 100Hz FHD Monitor,Monitors,9900
LG 22MP400-B 22-inch Full HD Monitor,Monitors,9800
"Philips 221V8LB 21.5"" 100Hz FHD LED Monitor",Monitors,9900
"Dahua DHI-LM22-C201PL SIlver 21.5"" FHD IPS 100Hz Monitor",Monitors,9900
"HP P204v 19.5 Inch HD LED Monitor (HDMI, VGA)",Monitors,9700
"Realview RV215GW 21.45"" 100Hz FHD IPS Monitor",Monitors,10500
"MSI PRO MP225 21.5"" 100Hz IPS FHD Monitor",Monitors,10700
"ViewSonic VA2209-H-2 22"" 100HZ 1ms FHD IPS Monitor",Monitors,10200
Dell D2020H 19.5-inch HD+ Monitor,Monitors,9500
"Acer SA222Q Ultra Slim 21.5"" 100Hz IPS FHD Monitor",Monitors,9800
HP V22v G5 21.5 Inch FHD Monitor,Monitors,11000
Dahua DHI-LM22-B201DW 21.45 inch FHD IPS Monitor,Monitors,10000
"ViewSonic VA2209-H 22"" 100HZ IPS Full HD Monitor",Monitors,10200
Philips 222V8LA 21.5-inch Full HD 75Hz LED Monitor,Monitors,11200
"Philips 22E1N1100LA 21.5"" 100Hz FHD LED Monitor",Monitors,11500
"Samsung LS22D300GAW 21.5"" 100Hz FHD IPS Monitor",Monitors,11500
"Xiaomi Redmi 1A 23.8"" IPS 100Hz Monitor",Monitors,11400
BenQ GW2283 21.5 Inch Eye-care Stylish Full HD IPS Monitor,Monitors,12000
"Lenovo L22i-40 21.5"" 75Hz IPS WLED Borderless Monitor",Monitors,11700
"ViewSonic VX2276-SH 2 22"" 100Hz FHD IPS Monitor",Monitors,12500
"ViewSonic VX2276-SH 22"" FHD IPS Monitor",Monitors,12400
"ASUS VY229HE 21.45"" 75Hz FHD IPS Eye Care Monitor",Monitors,13400
LG 22MK600M-B 21.5 inch IPS Full HD LED Monitor,Monitors,13400
ASUS VY229HF 21.45 Inch 100Hz FHD IPS Eye Care Gaming Monitor,Monitors,13500
"LG 22MK430H-B 22"" Full HD IPS LED Monitor with AMD FreeSync",Monitors,12400
"HP M22f 22"" FHD IPS Monitor",Monitors,12300
"Xiaomi Redmi G24 23.8"" 180Hz IPS FHD Gaming Monitor",Monitors,14500
"Dahua DHI-LM24-B201E 23.8"" 100hz IPS FHD Monitor",Monitors,16500
"Dahua DHI-LM24-B201S-B3 24"" Full HD IPS LED Monitor",Monitors,15300
Dahua LM24-B201S 23.8 inch 100Hz FHD IPS Monitor,Monitors,15500
"Xiaomi Redmi P27FBB-RA 27"" FHD 100Hz Professional Monitor",Monitors,15200
"ViewSonic VA2432-MHD 24"" 100Hz IPS FHD Monitor",Monitors,16000
"Dahua DHI-LM25-B211B 24.5"" 120Hz IPS FHD Monitor",Monitors,16900
"AOC 24B20JH2 23.8"" 100Hz 1ms FHD IPS Panel Monitor",Monitors,15500
"PHILIPS 241V8 24"" IPS 100Hz FHD Monitor",Monitors,17000
"Aiwa MF2528-B 24.5"" Full HD IPS 100Hz Monitor",Monitors,16800
"Samsung LS24D300GAW 23.8"" 100Hz FHD IPS Monitor",Monitors,17300
Viewsonic VA240A-H 24” FHD 120Hz IPS Monitor,Monitors,17500
"MSI PRO MP243X 23.8"" 100Hz IPS FHD Monitor",Monitors,17000
"Asus VA229QSB 21.5"" IPS Full HD Eye Care Monitor",Monitors,18000
ASUS VY249HF-R 24 Inch 100Hz FHD IPS Eye Care Gaming Monitor,Monitors,18000
"MSI PRO MP252 24.5"" 100Hz IPS FHD Monitor",Monitors,17700
"Asus VA229QSBZ 21.5"" IPS Full HD Eye Care Monitor",Monitors,18500
ASUS VY249HGR 23.8 inch 120Hz FHD IPS Eye Care Gaming Monitor,Monitors,18500
"MSI PRO MP251 24.5"" 100Hz FHD Monitor",Monitors,17300
Xiaomi Redmi G27 27-Inch 180Hz FHD IPS Gaming Monitor,Monitors,17500
Xiaomi Redmi X27G 165Hz FHD IPS Gaming Monitor,Monitors,17850
"Lenovo L24i-40 23.8"" 100Hz FHD IPS Monitor",Monitors,17500
"Aiwa MD2404-F 24"" Full HD IPS 180Hz Gaming Monitor",Monitors,19000
"LG 24MR400-B 24"" 100Hz IPS FHD FreeSync Monitor",Monitors,18000
Xiaomi Redmi G27 27-Inch 165 Hz FHD IPS Gaming Monitor,Monitors,17500
"LG 25MS500-B 25"" FHD 100Hz IPS Monitor",Monitors,20000
Xiaomi Redmi X27G 180Hz FHD IPS Gaming Monitor,Monitors,19000
"BenQ GW2490 23.8"" 100Hz FHD IPS Monitor",Monitors,17700
PC Power PCG25F180W 25 Inch FHD IPS 180Hz Gaming Monitor,Monitors,19800
"MSI PRO MP251 E2 24.5"" 120Hz IPS FHD Monitor",Monitors,19200
"Dahua DHI-LM25-E231 25"" IPS FHD 180Hz Gaming Monitor",Monitors,21000
"Philips 271V8B 27"" FHD IPS 100Hz Monitor",Monitors,19800
Xiaomi Redmi A27Q 27-inch 2K IPS Monitor,Monitors,19400
"Dahua DHI-LM27-B201E 27"" 100hz IPS FHD Monitor",Monitors,21500
Viewsonic VA270A-H 27” FHD 120Hz IPS Monitor,Monitors,22000
"ViewSonic VX2416 24"" 100Hz 1ms Full HD Gaming Monitor",Monitors,19500
"LG 27MR400-B 27"" 100Hz IPS FHD FreeSync Monitor",Monitors,23000
"BenQ GW2790 27"" 100Hz FHD IPS Monitor",Monitors,23600
"ViewSonic VX2479-HD-PRO 24"" 180Hz IPS Gaming Monitor",Monitors,23500
"AOC 24G11E 23.8"" 180Hz FHD FAST IPS Gaming Monitor",Monitors,22500
Asus TUF Gaming VG249Q3R 24'' Full HD 180Hz IPS Gaming Monitor,Monitors,23500
"GIGABYTE G24F 2 23.8"" 180Hz Full HD IPS Gaming Monitor",Monitors,24500
"AOC 24G4 23.8"" 180Hz 1ms FHD FAST IPS Gaming Monitor",Monitors,24500
"MSI MAG 255XFV 24.5"" 250Hz VA FHD Gaming Monitor",Monitors,24400
"MSI PRO MP275 E2 27"" 120Hz IPS FHD Monitor",Monitors,24500
"MSI PRO MP275W E2 27"" 120Hz IPS FHD Monitor",Monitors,24500
"LG UltraGear 24MP60G 24"" FHD IPS FreeSync Gaming Monitor",Monitors,25100
"MSI PRO MP275P 27"" 100Hz IPS FHD Monitor",Monitors,25800
"HP OMEN 24 23.8"" 165Hz FHD IPS Gaming Monitor",Monitors,24700
"Lenovo G24-20 23.8"" FHD IPS 144Hz Gaming Monitor",Monitors,24500
"Lenovo G27-30 27"" VA FHD 165Hz HDR Gaming Monitor",Monitors,25500
"Viewsonic XG2409A 24"" FHD 240Hz IPS Gaming Monitor",Monitors,26000
MSI G244F E2 23.8 inch FHD Rapid IPS 180Hz Gaming Monitor,Monitors,26900
"MSI G255F 25"" 180Hz 1ms IPS FHD Gaming Monitor",Monitors,25800
Dahua LM27-E230C 27 inch VA 180Hz FHD Curved Gaming Monitor,Monitors,27000
"ViewSonic TD2223 22"" IR Touch Monitor",Monitors,26000
BenQ GW2780 27 inch Full HD Eye-care IPS Monitor,Monitors,22500
"GIGABYTE GS27FC 27"" FHD 180Hz Curved Gaming Monitor",Monitors,26500
"Philips Evnia 24M2N3200A 24"" 180Hz 0.5ms FHD IPS Gaming Monitor",Monitors,27500
"MSI G255PF E2 24.5"" 180Hz 1ms IPS FHD Gaming Monitor",Monitors,26800
"GIGABYTE G27F 2 27"" 165Hz FHD Gaming Monitor (UK Version)",Monitors,27500
"ASUS ZenScreen MB166C 15.6"" Full HD IPS Portable USB Type-C Monitor",Monitors,29500
"ViewSonic VX2779-HD-PRO 27"" 180Hz IPS Gaming Monitor",Monitors,29000
ASUS VA27EQSB 27 Inch FHD IPS Eye Care Monitor,Monitors,30000
HP E24i G4 Elite 24 Inch WUXGA IPS Monitor,Monitors,29400
LG 24GN65R-B 23.8 Inch FHD IPS 144Hz Gaming Monitor,Monitors,27000
"MSI G274F 27"" 180Hz IPS FHD Gaming Monitor",Monitors,31499
"MSI Modern MD272XPW 27"" 100Hz IPS FHD Monitor",Monitors,30500
"Walton CiNEXA WDI08UK27 27"" 4K UHD IPS Monitor",Monitors,30700
"AOC C27G4Z 27"" 300Hz 0.3ms FHD Fast VA Curved Gaming Monitor",Monitors,31000
"ASUS TUF Gaming VG27VQ3B 27"" VA 180HZ FHD Curved Gaming Monitor",Monitors,32500
"LG 32MR50C-B 32"" 100Hz FHD VA Curved Monitor",Monitors,31500
"Xiaomi Redmi G27Q 2025 Edition 27"" 180Hz 2K QHD IPS Gaming Monitor",Monitors,32500
"Dahua DHI-LM27-E240A 27"" 1ms 240Hz FHD VA Gaming Monitor",Monitors,32000
"ViewSonic VA2932-MHD 29"" Ultrawide WFHD IPS Monitor",Monitors,32900
"Acer EB321HQ Abi 31.5"" IPS Widescreen LCD Monitor",Monitors,33000
Xiaomi Redmi Display X27GQ 165Hz QHD Gaming Monitor,Monitors,31000
"MSI MAG 276CXF 27"" 280Hz VA FHD Curved Gaming Monitor",Monitors,33600
"ASUS BE24EQK 23.8"" FHD Business Monitor with Webcam",Monitors,34000
Asus TUF Gaming VG279Q3R 27'' Full HD 180Hz IPS Gaming Monitor,Monitors,34000
"Dahua DHI-LM27-E331A 27"" QHD 180Hz IPS Gaming Monitor",Monitors,34000
"Philips Evnia 27M1N3200ZA 27"" 165Hz Gaming Monitor",Monitors,32400
"Walton CiNEd WD27GI06 27"" QHD 165Hz IPS Gaming Monitor",Monitors,27000
"Asus TUF VG279QL1A 27"" HDR 165Hz Gaming Monitor",Monitors,35500
"Lenovo G27q-30 27"" VA QHD 165Hz HDR Gaming Monitor",Monitors,34000
"Viewsonic XG2709A 27"" FHD 240Hz IPS Gaming Monitor",Monitors,35000
"Walton CiNEd WD27GI07 27"" QHD 165Hz IPS Gaming Monitor",Monitors,31200
LG 24QP750-B 23.8 Inch QHD IPS Type-C Monitor,Monitors,37000
"Xiaomi Redmi A27U 27"" 4K UHD IPS Monitor",Monitors,35499
"HP M32f 31.5"" Full HD FreeSync Monitor",Monitors,38200
"LG UltraGear 27GN60R 27"" FHD 144Hz IPS Gaming Monitor",Monitors,38000
"Philips 325E8 32"" 2K QHD IPS LED Monitor",Monitors,36500
"Dahua DHI-LM24-P301A-A5 24"" 2K QHD IPS Monitor",Monitors,34500
"MSI Modern MD272QXPW 27"" 100Hz IPS WQHD Monitor",Monitors,39000
"ASUS VT229H 21.5"" Full HD 5ms Low Blue Light Flicker Free Touch Monitor ",Monitors,39500
"Dahua DHI-LM30-E330CA 30"" 200Hz WFHD Curved Gaming Monitor",Monitors,39600
"Viewsonic VP2456 24"" 60Hz FHD IPS Professional Monitor",Monitors,39600
"LG UltraGear 27GS65F-B 27"" Full HD IPS 180Hz Gaming Monitor",Monitors,42000
LG UltraGear 27GN65R-B 27 inch FHD IPS Gaming Monitor,Monitors,40500
"Philips Evnia 27M2N5500 27"" 2K QHD 180Hz Gaming Monitor",Monitors,40900
"Xiaomi Redmi G34WQ 34"" 180 Hz Curved Gaming Monitor",Monitors,39000
"Samsung ODYSSEY G4 LS27BG400EWX 27"" 240Hz IPS FHD Gaming Monitor",Monitors,41100
"Lenovo G32qc-30 32"" 165Hz QHD Curved Gaming Monitor",Monitors,41500
"Viewsonic VX3276-2K-mhd-2 32"" IPS QHD Entertainment Monitor",Monitors,37800
"MSI G274QPF E2 27"" 180Hz 1ms IPS WQHD Gaming Monitor",Monitors,42500
"Dahua DHI-LM27-U401A 27"" 4K UHD IPS Monitor",Monitors,40500
"ASUS ProArt PA247CV 23.8"" FHD IPS LED Professional Monitor",Monitors,44000
"Asus ROG Strix XG256Q 25"" 180Hz FHD Gaming Monitor",Monitors,44000
"Dahua DHI-LM32-P301A 31.5"" IPS Professional Monitor",Monitors,43000
"Viewsonic Omni VX2758A-2K-PRO-2 27"" 170Hz 2K QHD IPS Gaming Monitor",Monitors,44500
"LG 27SR50F-W 27"" FHD IPS Smart Monitor with webOS",Monitors,46500
"Xiaomi G Pro 27 QHD 2K 180Hz 27"" Mini LED Gaming Monitor",Monitors,46500
"AOC AGON AG275QXW 27"" 180Hz 2K QHD Fast IPS Gaming Monitor ",Monitors,45000
